0.8508,-0.0961,0.2565,-0.1792,0.9409,0.7419,0.3735,-0.2875,-0.2357,0.1623,-0.1919,1.6337,0.1146,0.9538,1.3245,0.1014,0.5010,-0.1591,-0.2068,-0.2030
-1.9205,-1.2321,-1.3500,-0.3757,-0.9146,0.3731,-0.1289,-0.0081,-0.7906,-0.8239,-1.0306,0.6071,0.7519,1.1287,2.2950,0.7421,0.5101,-0.8232,-0.2534,-0.0299
0.7307,1.3197,0.7531,0.4328,0.2858,0.5178,0.3330,0.9011,2.5420,0.7930,0.5054,2.0148,0.5627,-0.4632,0.1228,-0.3094,-0.2521,-0.7052,0.3753,1.1864
-0.6914,-0.7298,0.5838,-0.9552,-1.2393,-0.0048,-0.7087,-1.1658,0.1827,-0.5660,0.8050,-0.3510,-1.3109,-0.0719,0.1413,-0.2277,0.4924,0.6949,0.0764,-0.9752
1.2034,-0.2605,0.7573,0.4362,0.7150,-0.3733,-0.4795,-1.2493,0.4257,-1.4020,-1.2946,0.2420,1.4714,1.1467,1.6712,1.7579,0.2562,1.2638,1.2743,-0.5283
0.4089,0.8079,0.6708,-1.0271,-1.8334,-1.3154,-1.8930,-1.3797,-2.9321,-2.1936,-1.4477,-0.0119,0.4329,-1.2303,-3.0486,-1.9086,-1.2534,-1.5317,-2.0898,-1.7786
1.0321,-0.5528,0.3709,0.4101,-0.3361,-1.1652,-0.2341,-0.3929,-0.3224,0.3195,-0.9522,0.8331,1.8464,1.0057,1.0030,-0.6892,-0.0969,-0.1598,0.8048,0.1937
1.5815,0.2556,-0.8312,-0.5056,1.7443,1.8684,-0.3708,-1.1983,-0.7297,0.6626,0.1122,1.5847,2.8990,0.9608,-0.0290,-0.8486,0.2407,-0.3547,-0.2438,0.2705
-0.3356,0.3544,1.5823,-0.2978,-0.6214,-0.8669,-1.6816,0.2301,0.0739,1.7155,0.6419,-1.2798,0.6547,1.3644,1.5025,1.6366,1.1218,-0.9061,-0.0165,0.5181
2.1408,1.0166,2.1004,1.6647,1.4110,1.3418,1.3749,1.5361,-0.0015,-1.6169,-1.3274,1.0314,-0.1271,-0.6533,-0.6525,-0.2171,-0.2853,0.0170,-1.0429,-0.1281
0.0147,0.2403,0.7851,-0.6639,-0.0136,0.3856,-0.2104,-0.1877,-2.0823,-1.7980,-0.6459,0.2153,0.7962,2.0937,1.4487,3.3271,2.6983,0.6456,2.0280,-0.3130
-0.1642,-1.2571,0.6186,1.2942,-0.0467,-0.0290,0.7151,-0.2929,-0.6781,-0.1353,-0.7620,-1.0221,0.6548,-0.3389,0.0206,0.1961,-0.9620,-0.0157,-0.9321,-0.2715
0.3301,-0.7752,-1.0989,-1.8832,-1.9989,-1.0833,-0.9991,-0.3958,1.4619,1.7315,1.9367,0.2270,-0.2350,0.7707,2.4646,0.8008,-0.1198,-0.2669,0.9791,0.1723
-0.5920,-0.2619,-0.6015,-0.6409,-0.0175,-0.3166,0.2578,0.3527,0.4655,1.0832,-0.1190,0.0863,-0.5140,-0.1862,0.3695,-0.3666,1.0904,-0.0370,-0.7456,-0.5836
0.1294,1.0010,2.0014,1.4335,-0.1596,-1.3625,-1.0990,-0.4045,0.4701,-0.0890,0.4403,-0.3775,0.2204,-0.7776,0.0798,1.0287,1.1127,0.1841,-0.3186,0.0245
-0.0195,0.5289,0.9733,0.2527,0.5003,-0.1465,-0.2588,-0.3012,1.0291,0.2167,-0.6111,-1.7074,-2.4750,0.0598,-0.4179,0.3709,0.2917,-0.6983,0.2232,-0.2250
1.9555,1.3201,0.6021,0.8287,0.1063,0.4406,-0.5860,-0.2770,-0.7758,-0.1262,-1.6170,-0.7205,0.0736,-0.9625,0.3613,-1.0665,-1.3966,0.3035,-0.4754,-0.9037
0.3928,-1.2086,-0.8457,-0.5727,-1.2194,0.2085,1.1105,2.2788,1.2476,1.7219,-0.0154,0.4910,-0.1664,-0.6234,-2.0934,-0.8330,-0.2888,-1.1665,-0.9307,0.0502
-0.8693,-0.3721,1.2195,0.5773,0.9165,1.2281,0.2189,0.1130,0.8340,-0.1969,0.9479,1.5185,1.3445,0.5333,-0.1990,-1.4410,-0.4524,-0.4890,0.1658,-0.1090
-0.3769,-2.2959,-0.1378,1.0258,1.1500,0.6976,1.3328,0.4441,1.4592,0.0956,-0.1480,1.8716,0.6654,0.9138,1.3190,1.5715,0.5372,1.7304,1.4031,-1.0226
-0.2802,0.8510,0.4411,-1.3388,0.4210,1.4581,0.5253,0.4739,1.8270,0.6555,0.9730,1.5092,0.2059,0.5032,0.5338,0.1274,-1.3355,0.8837,0.4078,-1.4003
-0.3271,1.2982,1.3210,1.2008,0.8478,-0.4421,0.1698,-0.7476,-0.4979,-0.4913,0.8017,-0.0495,-1.1738,0.1288,1.7652,-0.6909,-1.0781,-0.2282,-1.7263,-0.6113
-0.8712,0.5108,-0.4072,0.7198,-0.5915,-0.3994,-1.5877,-0.6149,0.3561,-0.3960,-1.2218,-0.2939,-1.1732,-0.9273,-0.5056,1.1302,0.6582,2.0960,2.2735,2.2078
0.8861,1.8130,1.9017,-0.1986,0.0580,0.6633,-0.0785,-0.1997,-0.0846,1.6198,0.5638,0.5648,1.0102,1.6033,1.7695,1.1112,0.1464,-0.6616,-0.0001,0.4650
-0.5468,-0.6634,-1.0485,-0.8500,0.0896,0.4585,-0.5926,-0.2413,0.9424,2.3445,1.4506,0.6811,1.7974,0.6970,-0.0623,0.0972,1.0171,0.1326,-0.7412,-0.1815
0.7201,0.2572,1.2546,1.3877,1.0401,0.3589,0.6853,0.2841,0.4893,-0.2291,-0.4369,0.8035,0.8211,1.1722,-0.8225,-1.0290,0.5442,1.4029,-0.0697,0.3616
0.6083,0.6059,-1.5051,-1.6808,-1.5576,-0.3080,-0.1069,-0.2773,-0.3343,1.1626,0.9503,0.0715,0.5625,0.4985,0.5483,-0.3950,-0.2789,-1.1853,-1.0019,-0.6911
0.4602,1.2173,-0.6009,-0.3491,-0.5622,0.4938,-0.0077,0.8968,0.0639,-0.1218,-2.8420,-1.6160,-0.9995,-0.6811,0.5643,0.8177,0.6651,-0.4014,0.7233,0.8423
-1.7996,-1.4834,0.2759,-0.9986,-0.7852,0.7304,1.0087,0.2534,1.8424,-0.3820,-1.2120,-2.0588,-0.5744,-0.6762,1.1395,-0.3069,0.7475,-1.9573,-0.2192,0.0240
-0.1018,-0.9796,-0.3418,-0.0839,0.2001,1.6003,0.9230,-0.6912,-0.0030,-0.0840,-0.7572,-0.6498,0.1878,0.8886,0.3254,0.6124,1.2583,1.1676,0.6091,-0.6481
0.0147,-1.0475,-0.7433,-0.9546,0.2446,-1.0018,-1.1244,-2.0167,-0.7400,-0.2066,1.3801,1.1733,0.5033,-0.5607,-0.3666,-1.1116,0.1986,-2.1278,-1.2356,-0.8295
1.5633,0.0953,-0.3245,0.3508,-1.0787,-0.0329,-0.2615,-0.5690,-0.2742,-0.9125,-0.7539,-0.7373,-1.4593,-0.2226,-2.0537,-0.8685,-0.5460,-0.9430,1.1683,1.6105
0.9760,0.7336,-0.9069,0.1446,-0.7124,-0.6939,0.5222,-0.4338,-0.4067,0.0139,0.7368,0.5744,-0.0596,-0.4951,0.4847,0.0540,-0.8943,-0.3001,0.8100,0.2259
-0.4007,-1.3481,-0.9558,-0.6984,-1.0983,-0.5986,0.6732,-0.6621,-0.5731,-0.7451,0.7793,-1.0279,-1.1412,-1.6658,-0.9800,-0.9863,-1.7621,-0.6477,0.4196,-0.9095
-0.1115,-0.7817,-0.5880,1.5880,0.5214,-0.0064,-0.1999,0.6388,-0.2238,-0.6389,-0.4941,0.1431,3.2441,1.0559,-0.1255,-1.1700,-1.2594,-0.8939,-0.5448,-0.6575
0.6478,-0.5259,-1.2406,-1.9993,-1.5768,-0.0883,-0.0752,0.1303,-2.0797,-1.2393,-0.6791,-0.0266,-0.2577,-1.2661,-1.0854,-1.1184,-0.5316,0.3280,1.0241,0.6450
0.8774,-0.0990,-1.8425,0.1092,0.1781,1.5215,0.8706,0.6309,-0.0795,-0.0582,1.7842,2.6153,-0.0933,-0.4787,0.6592,0.1852,-0.1526,-0.0342,-1.3271,-1.0623
-0.5040,0.6740,0.1130,0.8372,1.3166,1.0323,0.4284,0.2574,-1.5683,-1.0722,-1.2183,-1.1502,-1.2568,0.0615,-0.5209,-0.2712,0.3046,-0.3566,-0.8610,-1.5597
-0.0624,-0.7308,0.2813,0.3285,0.3271,2.3970,0.8949,-0.4209,0.4527,0.1078,-1.0459,0.7019,-0.9216,-0.6899,0.1537,0.1267,-0.6352,0.0107,1.2267,0.7170
1.0905,0.9525,-0.5786,-0.3420,0.8314,-0.3857,0.0625,-2.1815,-0.7649,0.3855,-1.5160,-1.5885,0.1127,-0.3188,0.3737,2.4793,1.0718,-0.2612,0.0416,-0.0929
-0.0330,-1.4753,-0.0127,0.2879,-1.1091,-2.0588,-0.7079,-0.3338,0.9124,1.2703,1.1056,1.3540,2.6848,1.4688,0.9753,-0.8470,0.5008,2.1901,2.2600,-0.8351
-1.9236,0.0611,-0.3946,-0.0203,0.4191,-0.1392,0.1999,0.7707,0.5220,1.0556,-1.3564,-0.7230,-0.4294,-0.3639,0.6436,0.2156,0.1876,0.5077,-0.8103,-0.3499
1.6046,-0.2894,-0.9240,0.8474,0.6810,1.6227,0.9481,0.9549,-0.5335,0.0151,1.7997,0.5197,0.5798,0.7636,-0.0684,-0.4503,-0.1478,1.2609,0.9872,-0.4510
1.1805,-0.3220,0.3266,0.7095,0.5001,0.5481,-0.7444,-0.3501,-1.4109,-1.5824,-1.0317,-0.9857,-1.8453,-0.7633,-0.5611,-1.3601,-3.3422,-1.8715,-0.7161,-0.8936
-0.3336,0.0648,0.3901,0.6700,-0.0757,0.1737,0.6124,1.3148,1.8274,0.9359,0.2992,-2.4412,0.2770,2.3814,-0.2104,-1.7545,-1.5010,-0.3442,-0.9439,-0.3898
1.9694,1.2591,-0.4373,-0.2303,0.2896,-1.1676,-0.8208,-0.8814,-1.0385,0.2597,-0.7617,-0.9240,-1.4882,-0.6539,0.2072,0.1954,0.1697,-0.0580,-0.7746,-0.7251
-0.1338,-0.0962,0.2762,1.1288,0.9914,1.2071,1.1647,0.8477,0.2549,1.8287,0.0008,0.1234,0.0684,-0.2987,-0.0862,-0.7216,0.2203,-0.4272,-0.3576,0.4852
0.0360,-0.6654,-1.0420,0.9982,0.2129,0.9829,1.3228,1.7646,0.6373,0.2846,-0.8965,-0.4499,0.3404,-0.6897,-0.1687,-0.1780,-0.1645,-0.6367,0.2857,0.5099
-0.1313,-1.3986,-0.6102,-0.8755,-0.2090,-0.3473,0.2157,-0.9674,-0.0897,-1.3534,-1.8375,-0.8383,-0.3069,0.3178,-0.9314,-0.4655,-1.3832,-0.2191,1.4089,0.4931
0.6524,1.0507,0.6789,1.0246,-1.4125,-1.2923,-0.0796,-0.5685,-0.7034,-0.2304,-0.2184,-0.7558,-0.2325,-0.7022,-0.2610,-0.4428,-1.2207,-1.8943,-1.1033,-0.7901
1.2147,-0.0845,-0.3666,-0.6702,-0.7547,-0.5306,-1.4071,-0.8108,-1.3919,-0.5298,-0.6107,-0.5873,-0.7441,-0.3864,-1.1831,1.0095,-0.6636,1.2993,0.0689,-1.0676
-1.2657,-0.1701,-0.5961,-0.4140,-0.6194,-0.6097,-0.6448,-0.4113,-1.3610,-0.2195,-0.1334,-1.5563,0.4986,-0.6280,-0.9957,0.0154,-0.3508,0.2373,-1.8179,-1.4764
0.1697,-1.2239,-2.0566,0.1526,0.4123,0.2222,-0.5702,-1.1252,0.8404,1.1409,0.6172,1.0784,-0.4202,-0.6663,-1.6142,-0.7746,0.2826,-0.4340,-0.1369,0.2916
-1.1400,-0.6563,-1.9361,-1.1956,-0.7568,-0.8158,0.2261,1.1483,-0.2693,-0.6117,0.8319,-0.5775,-1.2986,-1.8769,-0.7944,0.4153,0.7694,0.4273,1.6052,1.7408
1.0210,-0.3453,-0.6329,0.6034,0.1682,0.3046,0.7614,1.5996,2.8311,0.4204,0.4897,1.5208,0.9208,-0.2168,-0.6164,0.5292,-0.4709,1.2576,0.8357,-1.2791
-1.0056,-1.1575,-0.3987,-1.9351,-0.0262,0.3900,-0.2363,-1.5479,-1.2615,-0.1988,0.1811,0.6458,0.0523,-0.5430,-0.9884,-2.1960,-1.2616,-2.1716,0.4511,1.1649
-0.3977,-1.0164,-0.2584,-0.7209,-1.2455,0.2878,0.8787,1.0827,-0.0570,-0.7033,0.2562,-0.5875,-0.2172,-1.2946,-1.2066,0.4195,-0.4778,0.6194,1.3508,0.6556
-0.3388,0.2198,0.2597,0.1463,-0.0487,-0.8293,-0.4504,-0.0966,-0.0407,-0.5724,-0.1934,-0.0093,-0.2022,-1.2932,-2.4310,-0.7441,0.6832,0.1574,-0.9103,-0.3436
-0.1688,-1.2248,0.5230,-0.1242,-0.2564,0.3315,0.1168,0.3538,0.5070,0.4839,0.4186,0.5916,1.2064,0.3746,0.4199,0.3105,-0.3738,0.1009,0.4740,0.5315
1.0024,0.7459,0.5145,-0.6955,-0.6099,0.5854,-0.4096,-1.5961,-1.1288,-0.6673,-3.0611,0.1810,-0.3830,-0.2264,0.0220,-0.6236,-2.2207,1.3258,0.0388,0.5029
-1.1390,0.4251,0.8043,0.3646,0.6867,0.7481,0.2252,0.1118,1.5802,0.1882,0.6307,0.9695,0.7733,0.1461,0.1498,0.1143,-0.4678,1.1311,-0.0271,0.5814
1.0995,0.2593,0.0546,1.0393,1.8749,1.5349,-0.3452,-0.0259,-1.1437,-1.9223,-2.3113,-0.9416,-0.5328,0.6142,-0.2574,0.5975,1.2437,-1.3038,-1.3299,1.0842
-0.1087,-0.2618,1.5530,0.6394,-0.4357,0.0734,-0.5089,0.1863,0.4451,2.6377,1.2314,1.0124,-0.5039,-0.7752,-1.2734,-1.6827,-0.9668,-0.7131,-0.5432,-1.3826
0.2259,0.1473,0.3053,1.0960,0.8107,0.1964,-0.9496,0.2432,0.2601,-0.0006,-1.2957,-1.3019,-1.0432,-0.3021,-1.2659,0.6327,1.5293,-0.1208,0.7298,-2.0745
-0.4095,0.7914,-0.0142,-0.6486,-1.3908,-0.2058,-0.1424,1.2402,-0.8963,-0.1422,0.0151,0.8465,-1.2622,-1.6049,-0.4678,-0.6326,-0.7163,-0.4756,-0.5858,-0.3315
-0.7187,-0.9596,0.5223,0.9167,1.2630,0.8817,-0.1245,0.0340,-1.6869,-2.4874,-0.9785,-0.3235,1.6392,1.5591,2.0435,0.4361,-1.3068,-1.3084,-1.5919,-0.5803
2.0686,0.7068,0.3476,0.4653,0.1990,-0.3639,0.1663,1.4567,2.1042,0.3940,0.6112,0.1369,-0.5548,-1.3047,-1.6731,-1.1377,-1.2012,-1.9328,-2.7836,0.1519
